chrom	feature	start0	end0	strand	locus_tag	gene_name	rna_type	gene_product	gene_len	SRR35996296_sense_avg_depth	SRR35996296_antisense_avg_depth	SRR35996296_sense_TPM	SRR35996296_antisense_TPM	SRR35996297_sense_avg_depth	SRR35996297_antisense_avg_depth	SRR35996297_sense_TPM	SRR35996297_antisense_TPM	SRR35996298_sense_avg_depth	SRR35996298_antisense_avg_depth	SRR35996298_sense_TPM	SRR35996298_antisense_TPM	sample_95_sense_TPM	sample_95_antisense_TPM	sample_enr_sense_TPM	sample_enr_antisense_TPM	avg_sense_TPM	avg_antisense_TPM	PacBio_sense_avg_depth	PacBio_antisense_avg_depth	PacBio_sense_TPM	PacBio_antisense_TPM	ONT_rep1_sense_avg_depth	ONT_rep1_antisense_avg_depth	ONT_rep1_sense_TPM	ONT_rep1_antisense_TPM	ONT_rep2_sense_avg_depth	ONT_rep2_antisense_avg_depth	ONT_rep2_sense_TPM	ONT_rep2_antisense_TPM	ONT_merged_sense_avg_depth	ONT_merged_antisense_avg_depth	ONT_merged_sense_TPM	ONT_merged_antisense_TPM
CP002027.1	gene	565788	566184	+	MMSYN1_0924		mRNA	conserved domain protein	396	12.3081	23.5177	40.7821	77.9244	12.7500	16.8258	42.0210	55.4538	4.3485	12.3359	7.7344	21.9411	41.4016	66.6891	7.7344	21.9411	24.5680	44.3151	66.2500	38.9949	16.2851	9.5855	1.1010	1.9571	5.8099	10.3273	4.2020	4.2500	30.3586	30.7053	5.3030	6.2071	16.1719	18.9288
CP002027.1	gene	566640	570003	+	MMSYN1_0460		mRNA	bacterial surface protein 26-residue repeat protein (3 repeats)	3363	2.8579	5.7651	9.4694	19.1023	3.1710	7.3066	10.4508	24.0808	6.7160	13.1219	11.9454	23.3392	9.9601	21.5915	11.9454	23.3392	10.9527	22.4653	174.2031	190.8510	42.8215	46.9137	0.0773	2.7999	0.4080	14.7748	0.5748	2.9935	4.1527	21.6271	0.6521	5.7933	1.9886	17.6671
CP002027.1	gene	570053	570785	-	MMSYN1_0461	tnpB_3	mRNA	IS1296 transposase protein B	732	20.5150	0.3497	67.9753	1.1588	26.5369	1.7486	87.4594	5.7631	121.5984	1.0096	216.2797	1.7956	77.7174	3.4609	216.2797	1.7956	146.9985	2.6283	223.2650	2.9617	54.8815	0.7280	5.0792	0.5956	26.8027	3.1431	11.1981	1.1913	80.9037	8.6066	16.2773	1.7869	49.6386	5.4492
CP002027.1	gene	570922	571465	-	MMSYN1_0462	tnpA_3	mRNA	IS1296 transposase protein A	543	7.8877	0.0700	26.1353	0.2319	9.0442	0.0000	29.8076	0.0000	37.9061	1.5764	67.4213	2.8039	27.9714	0.1159	67.4213	2.8039	47.6964	1.4599	106.9871	1.0000	26.2989	0.2458	1.1197	0.0000	5.9086	0.0000	0.9411	0.1639	6.7990	1.1842	2.0608	0.1639	6.2844	0.4998
CP002027.1	gene	571529	572708	-	MMSYN1_0463		mRNA	NADH dependent flavin oxidoreductase	1179	39.4190	0.4241	130.6125	1.4052	41.2417	0.2477	135.9232	0.8163	360.8779	0.4232	641.8718	0.7528	133.2678	1.1107	641.8718	0.7528	387.5698	0.9318	11974.5997	2.1959	2943.5176	0.5398	127.7922	0.3876	674.3499	2.0454	143.5759	0.0000	1037.3036	0.0000	271.3681	0.3876	827.5514	1.1821
CP002027.1	gene	572707	573745	-	MMSYN1_0464		mRNA	lipoate--protein ligase	1038	30.4518	0.5992	100.9003	1.9855	39.5173	0.7312	130.2400	2.4099	410.7139	2.1618	730.5121	3.8452	115.5701	2.1977	730.5121	3.8452	423.0411	3.0214	10571.8680	5.1879	2598.7073	1.2752	61.2042	1.4933	322.9702	7.8798	93.1724	0.7871	673.1499	5.6866	154.3767	2.2803	470.7799	6.9540
CP002027.1	gene	573722	574580	-	MMSYN1_0465		mRNA	conserved hypothetical protein	858	0.9534	0.1026	3.1590	0.3398	2.4476	0.3497	8.0666	1.1524	37.2156	0.0000	66.1932	0.0000	5.6128	0.7461	66.1932	0.0000	35.9030	0.3731	8287.6445	7.6911	2037.2144	1.8906	61.7716	0.0000	325.9639	0.0000	44.0524	0.0000	318.2690	0.0000	105.8240	0.0000	322.7159	0.0000
CP002027.1	gene	574581	574926	-	MMSYN1_0466		mRNA	glycine cleavage system H protein	345	0.0000	0.0000	0.0000	0.0000	1.6406	0.0000	5.4070	0.0000	110.0029	0.0000	195.6556	0.0000	2.7035	0.0000	195.6556	0.0000	99.1795	0.0000	7296.5130	11.6116	1793.5810	2.8543	72.5362	0.0000	382.7683	0.0000	18.9536	0.4957	136.9357	3.5810	91.4899	0.4957	279.0032	1.5115
CP002027.1	gene	575112	575907	+	MMSYN1_0467		mRNA	triacylglycerol lipase	795	15.2063	2.6717	50.3851	8.8525	27.9057	2.1459	91.9706	7.0724	127.9044	5.8453	227.4959	10.3967	71.1779	7.9625	227.4959	10.3967	149.3369	9.1796	506.6101	35.2314	124.5316	8.6604	33.0730	1.6679	174.5235	8.8015	58.6541	1.0780	423.7625	7.7882	91.7270	2.7459	279.7265	8.3738
CP002027.1	gene	575908	576703	+	MMSYN1_0468		mRNA	lipase-esterase	795	9.4201	2.2969	31.2130	7.6105	16.1333	0.0000	53.1717	0.0000	73.2390	1.5069	130.2658	2.6803	42.1924	3.8052	130.2658	2.6803	86.2291	3.2428	720.9258	17.1447	177.2132	4.2144	49.3031	0.0000	260.1690	0.0000	69.8616	0.0000	504.7345	0.0000	119.1648	0.0000	363.3993	0.0000
CP002027.1	gene	576696	577506	+	MMSYN1_0469		mRNA	lipase-esterase	810	0.0000	0.4173	0.0000	1.3826	9.3407	0.0000	30.7849	0.0000	128.6481	1.9519	228.8187	3.4716	15.3925	0.6913	228.8187	3.4716	122.1056	2.0815	628.5667	12.5395	154.5101	3.0824	90.2679	0.0012	476.3370	0.0065	50.0012	0.0000	361.2476	0.0000	140.2691	0.0012	427.7582	0.0038
CP002027.1	gene	577524	578658	-	MMSYN1_0470		mRNA	conserved hypothetical protein	1134	7.8131	0.2451	25.8881	0.8123	3.1834	0.0000	10.4918	0.0000	7.7751	0.2196	13.8292	0.3905	18.1899	0.4061	13.8292	0.3905	16.0096	0.3983	36.1675	23.8721	8.8905	5.8681	2.4330	2.9912	12.8387	15.7842	0.9277	0.9735	6.7023	7.0336	3.3607	3.9647	10.2485	12.0906
CP002027.1	gene	578788	578920	-	MMSYN1_0471		mRNA	hypothetical protein	132	0.5530	366.9470	1.8324	1215.8567	0.7576	328.2045	2.4968	1081.6860	1.8788	257.1364	3.3417	457.3530	2.1646	1148.7714	3.3417	457.3530	2.7532	803.0622	35.0530	14921.9848	8.6165	3668.0244	0.8485	74.2348	4.4774	391.7318	0.0000	0.0379	0.0000	0.2737	0.8485	74.2727	2.5875	226.4986
CP002027.1	gene	578921	580322	+	MMSYN1_0472		mRNA	putative liporotein	1401	797.5360	0.9786	2642.5878	3.2425	787.8972	1.4575	2596.7263	4.8037	1294.3704	5.5346	2302.2191	9.8441	2619.6571	4.0231	2302.2191	9.8441	2460.9381	6.9336	38276.3547	26.2827	9408.8425	6.4606	357.3412	0.0485	1885.6628	0.2561	489.2834	1.8672	3534.9619	13.4904	846.6246	1.9158	2581.8264	5.8423
CP002027.1	gene	580468	581188	+	MMSYN1_0473		mRNA	ABC transporter_ ATP binding protein	720	14.7569	0.9903	48.8962	3.2812	16.9375	0.6931	55.8221	2.2842	111.6597	2.4417	198.6024	4.3428	52.3592	2.7827	198.6024	4.3428	125.4808	3.5628	15790.4653	71.2486	3881.5086	17.5139	76.5708	0.9625	404.0586	5.0790	158.8764	6.0778	1147.8461	43.9106	235.4472	7.0403	718.0088	21.4697
CP002027.1	gene	581187	581943	+	MMSYN1_0474		mRNA	integral membrane protein	756	1.8333	0.3704	6.0746	1.2272	4.0185	2.3241	13.2441	7.6596	8.1759	29.8876	14.5420	53.1592	9.6594	4.4434	14.5420	53.1592	12.1007	28.8013	15172.7725	299.7090	3729.6714	73.6725	79.6521	1.4153	420.3183	7.4687	266.9206	8.3757	1928.4414	60.5123	346.5728	9.7910	1056.8920	29.8582
CP002027.1	gene	582071	583028	-	MMSYN1_0475	ldh	mRNA	L-lactate dehydrogenase	957	2920.3887	1.0909	9676.5325	3.6147	2451.8955	2.6907	8080.8785	8.8679	8708.3501	2.7785	15489.0198	4.9419	8878.7055	6.2413	15489.0198	4.9419	12183.8627	5.5916	88179.3981	4.0752	21675.6813	1.0017	1459.5235	0.2403	7701.7967	1.2682	2270.4075	6.6656	16403.1820	48.1576	3729.9310	6.9060	11374.6222	21.0601
CP002027.1	gene	583079	584237	-	MMSYN1_0476	nagA	mRNA	N-acetylglucosamine-6-phosphate deacetylase	1158	6.7358	0.3057	22.3185	1.0129	12.1295	0.2712	39.9761	0.8937	126.1796	6.4888	224.4281	11.5412	31.1473	0.9533	224.4281	11.5412	127.7877	6.2472	1804.1563	5.2297	443.4859	1.2855	47.4396	2.0389	250.3350	10.7589	41.4024	0.5829	299.1231	4.2113	88.8420	2.6218	270.9283	7.9952
CP002027.1	gene	584405	585140	+	MMSYN1_0477		mRNA	conserved hypothetical protein	735	1.4531	0.0000	4.8146	0.0000	2.5932	0.2122	8.5466	0.6995	1.3007	0.3048	2.3134	0.5421	6.6806	0.3498	2.3134	0.5421	4.4970	0.4459	473.0204	20.2993	116.2748	4.9898	127.4299	3.2000	672.4382	16.8862	49.3415	0.9986	356.4812	7.2149	176.7714	4.1986	539.0738	12.8040
CP002027.1	gene	585151	585736	-	MMSYN1_0478		mRNA	conserved hypothetical protein	585	0.5880	0.0000	1.9484	0.0000	0.7248	0.3932	2.3887	1.2958	0.0444	0.0000	0.0791	0.0000	2.1686	0.6479	0.0791	0.0000	1.1238	0.3239	47.0752	2.4256	11.5717	0.5963	62.5692	5.1504	330.1732	27.1784	40.7915	0.5214	294.7090	3.7668	103.3607	5.6718	315.2039	17.2964
CP002027.1	gene	585740	587387	-	MMSYN1_0479		pseudo	PSEUDOGENE - conserved hypothetical protein	1647	0.3109	0.4797	1.0300	1.5893	1.4608	0.2429	4.8146	0.8004	7.7523	2.8057	13.7885	4.9903	2.9223	1.1949	13.7885	4.9903	8.3554	3.0926	915.5452	6.3698	225.0533	1.5658	38.1985	3.0255	201.5709	15.9653	33.4032	1.4608	241.3303	10.5542	71.6017	4.4863	218.3532	13.6813
CP002027.1	gene	587538	589539	+	MMSYN1_0480		mRNA	conserved hypothetical protein	2001	49.3273	0.0000	163.4432	0.0000	54.3118	0.0000	178.9992	0.0000	225.5317	0.0000	401.1398	0.0000	171.2212	0.0000	401.1398	0.0000	286.1805	0.0000	2950.0935	5.5042	725.1726	1.3530	139.2379	0.0000	734.7479	0.0000	206.4253	0.1434	1491.3761	1.0362	345.6632	0.1434	1054.1181	0.4374
CP002027.1	gene	589610	590048	-	MMSYN1_0481	vlcE	mRNA	lipoprotein_ putative (VlcE)	438	26.6941	14.1164	88.4492	46.7740	26.3836	13.1256	86.9541	43.2588	29.4338	19.3265	52.3521	34.3749	87.7016	45.0164	52.3521	34.3749	70.0269	39.6956	1.5091	145.6347	0.3710	35.7990	5.7877	7.7831	30.5411	41.0709	9.5114	1.4064	68.7178	10.1609	15.2991	9.1895	46.6554	28.0239
CP002027.1	gene	590363	590528	+	MMSYN1_0482	rpsU	mRNA	ribosomal protein S21	165	3780.9273	2.1091	12527.8753	6.9883	4536.7697	2.0848	14952.1399	6.8712	3078.9212	0.4727	5476.2924	0.8408	13740.0076	6.9298	5476.2924	0.8408	9608.1500	3.8853	63.9879	2.4121	15.7291	0.5929	833.9212	0.9515	4400.5400	5.0211	192.2364	2.1515	1388.8643	15.5442	1026.1576	3.1030	3129.3219	9.4629
CP002027.1	gene	590636	591197	+	MMSYN1_0483	ruvA	mRNA	holliday junction DNA helicase RuvA	561	0.0000	0.5348	0.0000	1.7719	0.0000	0.6417	0.0000	2.1149	3.4759	0.9091	6.1824	1.6169	0.0000	1.9434	6.1824	1.6169	3.0912	1.7802	54.3619	8.8146	13.3629	2.1668	3.8877	1.9483	20.5151	10.2811	1.8663	1.8503	13.4837	13.3678	5.7540	3.7986	17.5472	11.5840
CP002027.1	gene	591213	592137	+	MMSYN1_0484	ruvB	mRNA	holliday junction ATP-dependent DNA helicase RuvB	924	0.0000	0.2879	0.0000	0.9539	0.4675	0.0000	1.5409	0.0000	2.4210	1.1223	4.3061	1.9962	0.7704	0.4769	4.3061	1.9962	2.5383	1.2365	66.6407	14.5227	16.3812	3.5699	6.3193	1.4481	33.3463	7.6413	2.6548	2.2327	19.1801	16.1306	8.9740	3.6807	27.3668	11.2246
CP002027.1	gene	592214	593573	+	MMSYN1_0485		mRNA	dihydrolipoamide dehydrogenase	1359	4.3091	0.2620	14.2778	0.8680	2.9338	1.8006	9.6690	5.9343	10.8595	2.6740	19.3151	4.7561	11.9734	3.4012	19.3151	4.7561	15.6442	4.0786	160.5938	59.5526	39.4761	14.6388	38.9647	13.6497	205.6137	72.0287	60.7645	7.3635	439.0100	53.1996	99.7292	21.0132	304.1295	64.0810
CP002027.1	gene	593588	594398	-	MMSYN1_0486		mRNA	conserved hypothetical protein	810	0.3309	0.8963	1.0963	2.9698	0.0000	0.0000	0.0000	0.0000	1.4272	0.7506	2.5384	1.3351	0.5481	1.4849	2.5384	1.3351	1.5433	1.4100	78.7914	134.7568	19.3680	33.1250	65.7519	23.5000	346.9676	124.0077	18.4136	27.4802	133.0340	198.5386	84.1654	50.9802	256.6669	155.4670
CP002027.1	gene	594473	595394	+	MMSYN1_0487		mRNA	conserved hypothetical protein	921	1.1097	0.0955	3.6768	0.3166	0.3257	0.2454	1.0735	0.8087	0.1542	0.0000	0.2742	0.0000	2.3752	0.5627	0.2742	0.0000	1.3247	0.2813	125.9696	28.3909	30.9650	6.9789	54.7362	3.5776	288.8386	18.8789	35.6319	0.3605	257.4326	2.6044	90.3681	3.9381	275.5822	12.0095
CP002027.1	gene	595402	596506	+	MMSYN1_0488	yqeH	mRNA	ribosome biogenesis GTPase YqeH	1104	2.1033	1.2428	6.9690	4.1178	2.3406	0.2283	7.7140	0.7523	3.4592	0.5435	6.1527	0.9667	7.3415	2.4350	6.1527	0.9667	6.7471	1.7008	364.8016	127.5743	89.6731	31.3595	41.5897	8.5788	219.4656	45.2697	88.4004	3.3216	638.6727	23.9975	129.9900	11.9004	396.4115	36.2908
CP002027.1	gene	596514	597738	-	MMSYN1_0489	dinB	mRNA	DNA polymerase IV	1224	0.4330	0.0000	1.4347	0.0000	0.0000	0.8873	0.0000	2.9242	2.1838	0.3905	3.8842	0.6946	0.7174	1.4621	3.8842	0.6946	2.3008	1.0783	199.1070	41.5474	48.9432	10.2129	24.7835	2.7557	130.7807	14.5417	4.9477	1.4779	35.7461	10.6778	29.7312	4.2337	90.6669	12.9108
CP002027.1	gene	597881	600620	+	MMSYN1_0490		mRNA	papain family cysteine protease_ putative	2739	0.0000	0.0416	0.0000	0.1379	0.2410	0.0745	0.7942	0.2455	3.6232	0.3709	6.4444	0.6598	0.3971	0.1917	6.4444	0.6598	3.4207	0.4257	12.6882	6.5487	3.1189	1.6098	14.7769	1.1464	77.9767	6.0495	9.8846	0.5951	71.4142	4.2995	24.6616	1.7415	75.2067	5.3108
CP002027.1	gene	600697	601321	-	MMSYN1_0491	udk	mRNA	uridine kinase	624	36.7260	0.4872	121.6893	1.6142	66.6603	0.0000	219.6967	0.0000	566.8446	0.3846	1008.2124	0.6841	170.6930	0.8071	1008.2124	0.6841	589.4527	0.7456	15484.7628	1.1699	3806.3628	0.2876	333.8526	0.6426	1761.7151	3.3911	314.0481	0.0529	2268.9265	0.3821	647.9006	0.6955	1975.8073	2.1210
CP002027.1	gene	601344	601785	-	MMSYN1_0492		mRNA	conserved hypothetical protein	441	10.4399	0.7483	34.5920	2.4794	31.2041	0.0000	102.8414	0.0000	221.2381	1.5805	393.5029	2.8111	68.7167	1.2397	393.5029	2.8111	231.1098	2.0254	17658.3447	3.5057	4340.6585	0.8617	194.4354	0.7823	1026.0210	4.1282	185.7596	1.3197	1342.0715	9.5347	380.1950	2.1020	1159.4248	6.4103
CP002027.1	gene	601857	603207	-	MMSYN1_0493		mRNA	Xaa-His dipeptidase	1350	225.0844	0.0000	745.8038	0.0000	258.5933	0.4681	852.2636	1.5429	757.0467	1.1533	1346.5135	2.0514	799.0337	0.7715	1346.5135	2.0514	1072.7736	1.4114	18035.2089	18.1785	4433.2968	4.4685	80.1867	0.2311	423.1391	1.2196	172.6437	0.5941	1247.3118	4.2921	252.8304	0.8252	771.0196	2.5164
CP002027.1	gene	603362	604043	-	MMSYN1_0494		mRNA	putative N-acetylmannosamine-6-phosphate 2-epimerase (ManNAc-6-P epimerase)	681	7.4581	0.0000	24.7121	0.0000	19.2834	0.3671	63.5536	1.2099	125.2261	0.3172	222.7322	0.5642	44.1329	0.6050	222.7322	0.5642	133.4326	0.5846	404.3862	15.5492	99.4036	3.8222	14.8032	0.3451	78.1155	1.8210	10.2790	0.0000	74.2635	0.0000	25.0822	0.3451	76.4896	1.0523
CP002027.1	gene	604101	604977	-	MMSYN1_0495		mRNA	ROK family protein	876	19.5913	0.0000	64.9147	0.0000	23.4007	0.2260	77.1232	0.7449	138.7797	0.3973	246.8391	0.7066	71.0190	0.3725	246.8391	0.7066	158.9290	0.5395	1701.9897	12.0993	418.3720	2.9742	89.0982	0.6199	470.1644	3.2710	96.9075	0.3425	700.1351	2.4742	186.0057	0.9623	567.2343	2.9347
CP002027.1	gene	604969	605419	-	MMSYN1_0496		pseudo	PSEUDOGENE - conserved hypothetical cytosolic protein	450	1.2000	0.0000	3.9761	0.0000	0.0000	0.5200	0.0000	1.7138	50.8778	0.0000	90.4933	0.0000	1.9881	0.8569	90.4933	0.0000	46.2407	0.4284	4163.9200	12.1489	1023.5475	2.9864	60.8222	1.3667	320.9543	7.2118	60.9467	0.4422	440.3259	3.1950	121.7689	1.8089	371.3407	5.5163
CP002027.1	gene	605427	607131	-	MMSYN1_0497		mRNA	sodium:solute symporter family	1704	25.0164	0.0000	82.8904	0.0000	34.1397	0.4531	112.5164	1.4932	225.3732	0.9759	400.8579	1.7358	97.7034	0.7466	400.8579	1.7358	249.2806	1.2412	6578.7001	10.3016	1617.1329	2.5323	48.5939	0.8457	256.4264	4.4625	44.5898	0.3950	322.1512	2.8534	93.1837	1.2406	284.1686	3.7833
CP002027.1	gene	607132	608020	-	MMSYN1_0498	nanA	mRNA	N-acetylneuraminate lyase (N-acetylneuraminic acidaldolase) (N-acetylneuraminate pyruvate-lyase) (Sialic acid lyase)(Sialate lyase) (Sialic acid aldolase)	888	21.9167	0.5518	72.6196	1.8284	26.1396	0.5338	86.1502	1.7592	85.4640	0.3288	152.0096	0.5849	79.3849	1.7938	152.0096	0.5849	115.6972	1.1893	2944.5935	7.2354	723.8207	1.7785	44.1273	1.1993	232.8562	6.3287	68.0631	0.6059	491.7403	4.3772	112.1903	1.8052	342.1303	5.5050
CP002027.1	gene	608184	608466	-	MMSYN1_0499	rpmA	mRNA	ribosomal protein L27	282	1588.1738	0.6383	5262.3183	2.1150	1714.3511	1.0780	5650.1032	3.5529	2030.4504	2.2199	3611.4402	3.9483	5456.2108	2.8339	3611.4402	3.9483	4533.8255	3.3911	8787.6454	3.9149	2160.1214	0.9623	588.4965	1.0035	3105.4519	5.2956	873.6950	0.4716	6312.2495	3.4074	1462.1915	1.4752	4459.0304	4.4986
CP002027.1	gene	608467	608731	-	MMSYN1_0500		mRNA	conserved hypothetical protein	264	282.6023	0.0000	936.3857	0.0000	322.1591	0.8409	1061.7616	2.7714	1076.5985	0.0379	1914.8811	0.0674	999.0736	1.3857	1914.8811	0.0674	1456.9774	0.7265	9178.0758	2.3712	2256.0944	0.5829	537.0568	0.4773	2834.0088	2.5185	721.7879	0.0000	5214.7545	0.0000	1258.8447	0.4773	3838.9135	1.4555
CP002027.1	gene	608784	609087	-	MMSYN1_0501	rplU	mRNA	ribosomal protein L21	303	1943.5149	0.0000	6439.7197	0.0000	1814.2475	0.1650	5979.3387	0.5439	2410.4818	4.4587	4287.3795	7.9305	6209.5292	0.2719	4287.3795	7.9305	5248.4543	4.1012	9273.4917	3.0000	2279.5489	0.7374	492.1914	0.0000	2597.2574	0.0000	325.0594	0.0759	2348.4809	0.5484	817.2508	0.0759	2492.2497	0.2315
CP002027.1	gene	609232	609634	-	MMSYN1_0503		mRNA	conserved hypothetical protein	402	34.3756	0.0000	113.9016	0.0000	25.5124	0.0000	84.0831	0.0000	55.4328	1.8781	98.5951	3.3405	98.9923	0.0000	98.5951	3.3405	98.7937	1.6702	518.7239	5.0000	127.5093	1.2291	39.2985	0.0000	207.3753	0.0000	11.7189	0.9701	84.6664	7.0091	51.0174	0.9701	155.5803	2.9585
CP002027.1	gene	609656	610544	-	MMSYN1_0504		mRNA	conserved hypothetical protein	888	1.1385	0.0000	3.7724	0.0000	1.3953	0.0000	4.5985	0.0000	15.1599	0.0000	26.9640	0.0000	4.1854	0.0000	26.9640	0.0000	15.5747	0.0000	480.6599	3.9662	118.1527	0.9749	26.5586	1.4212	140.1475	7.4994	17.9459	1.1216	129.6554	8.1035	44.5045	2.5428	135.7188	7.7544
CP002027.1	gene	610919	611993	+	MMSYN1_0505		mRNA	putative liporotein	1074	7.8045	0.6927	25.8596	2.2953	10.9693	0.4339	36.1522	1.4300	62.4236	0.0931	111.0292	0.1656	31.0059	1.8627	111.0292	0.1656	71.0176	1.0141	3001.3575	24.0605	737.7740	5.9144	45.5028	2.3724	240.1148	12.5192	104.4292	1.8780	754.4777	13.5683	149.9320	4.2505	457.2257	12.9620
CP002027.1	gene	612085	612174	-	MMSYN1_0506		tRNA	tRNA-Leu	89	924.2921	0.0000	3062.5865	0.0000	966.3483	1.5056	3184.8597	4.9622	537.6180	0.0000	956.2288	0.0000	3123.7231	2.4811	956.2288	0.0000	2039.9760	1.2405	405.0225	13.1236	99.5600	3.2260	884.4382	0.0000	4667.1144	0.0000	110.2360	0.0000	796.4299	0.0000	994.6742	0.0000	3033.3115	0.0000
CP002027.1	gene	612184	612260	-	MMSYN1_0507		tRNA	tRNA-Lys	76	2088.8289	0.0000	6921.2092	0.0000	2049.4737	0.1316	6754.5896	0.4337	1209.3421	0.0000	2150.9843	0.0000	6837.8994	0.2168	2150.9843	0.0000	4494.4418	0.1084	410.1842	10.0132	100.8288	2.4614	731.1842	0.0000	3858.4045	0.0000	142.6447	0.0000	1030.5760	0.0000	873.8289	0.0000	2664.7876	0.0000
CP002027.1	gene	612264	612339	-	MMSYN1_0508		tRNA	tRNA-Gln	75	3052.4267	0.0000	10114.0324	0.0000	2939.4000	0.0000	9687.5801	0.0000	1725.8667	0.0000	3069.6955	0.0000	9900.8062	0.0000	3069.6955	0.0000	6485.2509	0.0000	454.9733	11.2533	111.8386	2.7662	690.6400	0.0000	3644.4558	0.0000	166.2267	0.0000	1200.9502	0.0000	856.8667	0.0000	2613.0603	0.0000
CP002027.1	gene	612345	612429	-	MMSYN1_0509		tRNA	tRNA-Tyr	84	4841.5714	0.6429	16042.2560	2.1301	4890.4881	1.5714	16117.9136	5.1791	2466.4881	0.0000	4386.9944	0.0000	16080.0848	3.6546	4386.9944	0.0000	10233.5396	1.8273	489.5357	8.2381	120.3345	2.0250	604.7262	0.0000	3191.0950	0.0000	112.4286	0.0000	812.2711	0.0000	717.1548	0.0000	2187.0014	0.0000
CP002027.1	gene	612435	612511	-	MMSYN1_0510		tRNA	tRNA-Thr	76	5982.8684	1.3421	19823.8750	4.4470	6023.7763	1.6842	19852.9685	5.5508	2541.8289	0.8421	4520.9987	1.4978	19838.4218	4.9989	4520.9987	1.4978	12179.7102	3.2483	500.0000	8.0000	122.9067	1.9665	473.5789	0.0000	2499.0408	0.0000	34.1316	0.4211	246.5930	3.0420	507.7105	0.4211	1548.2901	1.2840
CP002027.1	gene	612637	613261	-	MMSYN1_0511		mRNA	conserved hypothetical protein	624	3.2949	0.0000	10.9174	0.0000	1.5321	0.0000	5.0493	0.0000	8.3734	0.0000	14.8933	0.0000	7.9833	0.0000	14.8933	0.0000	11.4383	0.0000	581.4038	22.1074	142.9169	5.4343	152.2644	2.2724	803.4880	11.9915	139.6506	0.6699	1008.9444	4.8397	291.9151	2.9423	890.2104	8.9727
CP002027.1	gene	613309	614248	-	MMSYN1_0512	plsC	mRNA	1-acyl-sn-glycerol-3-phosphate acyltransferase	939	9.0383	0.0000	29.9480	0.0000	10.8733	0.8520	35.8358	2.8079	82.3781	1.5293	146.5209	2.7201	32.8919	1.4039	146.5209	2.7201	89.7064	2.0620	1600.6826	19.2513	393.4693	4.7322	66.5272	1.8403	351.0588	9.7109	68.1289	0.0000	492.2156	0.0000	134.6560	1.8403	410.6407	5.6120
CP002027.1	gene	614413	614746	-	MMSYN1_0513	acpS	mRNA	holo-[acyl-carrier-protein] synthase	333	3.2432	0.0000	10.7463	0.0000	2.9159	0.0000	9.6102	0.0000	13.0330	0.9249	23.1811	1.6451	10.1782	0.0000	23.1811	1.6451	16.6797	0.8226	358.6486	11.3123	88.1607	2.7807	63.2673	0.0000	333.8567	0.0000	51.1411	0.0000	369.4832	0.0000	114.4084	0.0000	348.8945	0.0000
CP002027.1	gene	614765	615842	-	MMSYN1_0514		mRNA	conserved hypothetical protein	1077	0.1801	0.0000	0.5968	0.0000	0.4345	0.0000	1.4321	0.0000	1.1300	0.0000	2.0098	0.0000	1.0145	0.0000	2.0098	0.0000	1.5122	0.0000	982.2981	5.0864	241.4621	1.2503	25.8143	0.0000	136.2201	0.0000	16.9814	0.0000	122.6870	0.0000	42.7957	0.0000	130.5078	0.0000
CP002027.1	gene	615882	616365	-	MMSYN1_0515		mRNA	deoxycytidylate deaminase (dCMP deaminase)	483	224.7308	0.8199	744.6322	2.7166	224.7950	1.3416	740.8722	4.4217	385.6170	1.5942	685.8738	2.8355	742.7522	3.5691	685.8738	2.8355	714.3130	3.2023	2497.6211	2.9110	613.9488	0.7156	196.1532	0.0000	1035.0859	0.0000	168.7453	0.0000	1219.1470	0.0000	364.8986	0.0000	1112.7774	0.0000
CP002027.1	gene	616367	617669	-	MMSYN1_0516		mRNA	putative membrane protein	1302	18.8679	0.3833	62.5176	1.2699	28.7788	0.9332	94.8483	3.0755	130.8126	1.2266	232.6685	2.1816	78.6829	2.1727	232.6685	2.1816	155.6757	2.1772	2531.0929	24.8280	622.1767	6.1030	162.2519	1.0031	856.1913	5.2931	125.7212	0.0330	908.3073	0.2386	287.9731	1.0361	878.1893	3.1596
CP002027.1	gene	617661	618594	-	MMSYN1_0517		mRNA	ribosomal large subunit pseudouridine synthase D	933	9.4352	0.0000	31.2628	0.0000	23.4727	0.4244	77.3605	1.3988	117.1929	2.7245	208.4440	4.8460	54.3116	0.6994	208.4440	4.8460	131.3778	2.7727	2939.4073	51.7428	722.5458	12.7191	55.1876	2.6077	291.2207	13.7607	37.1490	1.8274	268.3930	13.2028	92.3365	4.4352	281.5852	13.5252
CP002027.1	gene	618574	619183	-	MMSYN1_0518	lspA	mRNA	signal peptidase II	609	2.2956	0.0000	7.6062	0.0000	1.7504	0.0000	5.7689	0.0000	24.9622	0.4171	44.3988	0.7418	6.6876	0.0000	44.3988	0.7418	25.5432	0.3709	3498.4860	26.3383	859.9749	6.4743	36.9113	0.4959	194.7783	2.6168	23.7980	1.4433	171.9354	10.4279	60.7094	1.9392	185.1364	5.9138
